"Notes"	"County"	"CountyCode"	"AgeofMother9"	"AgeofMother9Code"	"Year"	"YearCode"	Births	FemalePopulation	FertilityRate
	"Berkeley County, SC"	"45015"	"30-34 years"	"30-34"	"2006"	"2006"	440	5419	81.20
	"Berkeley County, SC"	"45015"	"35-39 years"	"35-39"	"2006"	"2006"	166	5774	28.75
	"Berkeley County, SC"	"45015"	"40-44 years"	"40-44"	"2006"	"2006"	45	6201	7.26
	"Charleston County, SC"	"45019"	"15-19 years"	"15-19"	"2006"	"2006"	551	11943	46.14
	"Charleston County, SC"	"45019"	"20-24 years"	"20-24"	"2006"	"2006"	1304	14543	89.67
	"Charleston County, SC"	"45019"	"25-29 years"	"25-29"	"2006"	"2006"	1324	15027	88.11
	"Charleston County, SC"	"45019"	"30-34 years"	"30-34"	"2006"	"2006"	1166	10944	106.54
	"Charleston County, SC"	"45019"	"35-39 years"	"35-39"	"2006"	"2006"	616	10877	56.63
	"Charleston County, SC"	"45019"	"40-44 years"	"40-44"	"2006"	"2006"	122	12150	10.04
	"Florence County, SC"	"45041"	"15-19 years"	"15-19"	"2006"	"2006"	256	4952	51.70
	"Florence County, SC"	"45041"	"20-24 years"	"20-24"	"2006"	"2006"	551	4666	118.09
	"Florence County, SC"	"45041"	"25-29 years"	"25-29"	"2006"	"2006"	594	4763	124.71
	"Florence County, SC"	"45041"	"30-34 years"	"30-34"	"2006"	"2006"	365	4379	83.35
	"Florence County, SC"	"45041"	"35-39 years"	"35-39"	"2006"	"2006"	155	4753	32.61
	"Florence County, SC"	"45041"	"40-44 years"	"40-44"	"2006"	"2006"	19	4947	3.84
	"Greenville County, SC"	"45045"	"15-19 years"	"15-19"	"2006"	"2006"	709	14461	49.03
	"Greenville County, SC"	"45045"	"20-24 years"	"20-24"	"2006"	"2006"	1564	13743	113.80
	"Greenville County, SC"	"45045"	"25-29 years"	"25-29"	"2006"	"2006"	1798	14331	125.46
	"Greenville County, SC"	"45045"	"30-34 years"	"30-34"	"2006"	"2006"	1391	14054	98.98
	"Greenville County, SC"	"45045"	"35-39 years"	"35-39"	"2006"	"2006"	648	15454	41.93
	"Greenville County, SC"	"45045"	"40-44 years"	"40-44"	"2006"	"2006"	114	15901	7.17
	"Greenville County, SC"	"45045"	"45-49 years"	"45-49"	"2006"	"2006"	10	Not Available	Not Available
	"Horry County, SC"	"45051"	"15-19 years"	"15-19"	"2006"	"2006"	387	7226	53.56
	"Horry County, SC"	"45051"	"20-24 years"	"20-24"	"2006"	"2006"	977	7971	122.57
	"Horry County, SC"	"45051"	"25-29 years"	"25-29"	"2006"	"2006"	983	8267	118.91
	"Horry County, SC"	"45051"	"30-34 years"	"30-34"	"2006"	"2006"	633	7272	87.05
	"Horry County, SC"	"45051"	"35-39 years"	"35-39"	"2006"	"2006"	291	8021	36.28
	"Horry County, SC"	"45051"	"40-44 years"	"40-44"	"2006"	"2006"	55	8535	6.44
	"Lexington County, SC"	"45063"	"15-19 years"	"15-19"	"2006"	"2006"	345	7981	43.23
	"Lexington County, SC"	"45063"	"20-24 years"	"20-24"	"2006"	"2006"	898	7332	122.48
	"Lexington County, SC"	"45063"	"25-29 years"	"25-29"	"2006"	"2006"	935	8296	112.70
	"Lexington County, SC"	"45063"	"30-34 years"	"30-34"	"2006"	"2006"	769	8058	95.43
	"Lexington County, SC"	"45063"	"35-39 years"	"35-39"	"2006"	"2006"	352	8980	39.20
	"Lexington County, SC"	"45063"	"40-44 years"	"40-44"	"2006"	"2006"	63	9634	6.54
	"Pickens County, SC"	"45077"	"15-19 years"	"15-19"	"2006"	"2006"	189	5413	34.92
	"Pickens County, SC"	"45077"	"20-24 years"	"20-24"	"2006"	"2006"	394	6529	60.35
	"Pickens County, SC"	"45077"	"25-29 years"	"25-29"	"2006"	"2006"	376	3296	114.08
	"Pickens County, SC"	"45077"	"30-34 years"	"30-34"	"2006"	"2006"	274	3296	83.13
	"Pickens County, SC"	"45077"	"35-39 years"	"35-39"	"2006"	"2006"	124	3529	35.14
	"Pickens County, SC"	"45077"	"40-44 years"	"40-44"	"2006"	"2006"	14	3977	3.52
	"Richland County, SC"	"45079"	"15-19 years"	"15-19"	"2006"	"2006"	503	15498	32.46
	"Richland County, SC"	"45079"	"20-24 years"	"20-24"	"2006"	"2006"	1293	17552	73.67
	"Richland County, SC"	"45079"	"25-29 years"	"25-29"	"2006"	"2006"	1416	14442	98.05
	"Richland County, SC"	"45079"	"30-34 years"	"30-34"	"2006"	"2006"	1175	12484	94.12
	"Richland County, SC"	"45079"	"35-39 years"	"35-39"	"2006"	"2006"	541	12598	42.94
	"Richland County, SC"	"45079"	"40-44 years"	"40-44"	"2006"	"2006"	103	13470	7.65
	"Spartanburg County, SC"	"45083"	"15-19 years"	"15-19"	"2006"	"2006"	560	9904	56.54
	"Spartanburg County, SC"	"45083"	"20-24 years"	"20-24"	"2006"	"2006"	1183	8724	135.60
	"Spartanburg County, SC"	"45083"	"25-29 years"	"25-29"	"2006"	"2006"	1073	8564	125.29
	"Spartanburg County, SC"	"45083"	"30-34 years"	"30-34"	"2006"	"2006"	658	8567	76.81
	"Spartanburg County, SC"	"45083"	"35-39 years"	"35-39"	"2006"	"2006"	323	9669	33.41
	"Spartanburg County, SC"	"45083"	"40-44 years"	"40-44"	"2006"	"2006"	76	10103	7.52
	"Sumter County, SC"	"45085"	"15-19 years"	"15-19"	"2006"	"2006"	256	4067	62.95
	"Sumter County, SC"	"45085"	"20-24 years"	"20-24"	"2006"	"2006"	645	4041	159.61
	"Sumter County, SC"	"45085"	"25-29 years"	"25-29"	"2006"	"2006"	439	3624	121.14
	"Sumter County, SC"	"45085"	"30-34 years"	"30-34"	"2006"	"2006"	246	3186	77.21
	"Sumter County, SC"	"45085"	"35-39 years"	"35-39"	"2006"	"2006"	99	3623	27.33
	"Sumter County, SC"	"45085"	"40-44 years"	"40-44"	"2006"	"2006"	21	3912	5.37
	"York County, SC"	"45091"	"15-19 years"	"15-19"	"2006"	"2006"	335	7517	44.57
	"York County, SC"	"45091"	"20-24 years"	"20-24"	"2006"	"2006"	764	6648	114.92
	"York County, SC"	"45091"	"25-29 years"	"25-29"	"2006"	"2006"	789	6740	117.06
	"York County, SC"	"45091"	"30-34 years"	"30-34"	"2006"	"2006"	597	6718	88.87
	"York County, SC"	"45091"	"35-39 years"	"35-39"	"2006"	"2006"	312	7850	39.75
	"York County, SC"	"45091"	"40-44 years"	"40-44"	"2006"	"2006"	56	8192	6.84
	"Unidentified Counties, SC"	"45999"	"15-19 years"	"15-19"	"2006"	"2006"	2933	47044	62.35
	"Unidentified Counties, SC"	"45999"	"20-24 years"	"20-24"	"2006"	"2006"	5791	39385	147.04
	"Unidentified Counties, SC"	"45999"	"25-29 years"	"25-29"	"2006"	"2006"	4789	38872	123.20
	"Unidentified Counties, SC"	"45999"	"30-34 years"	"30-34"	"2006"	"2006"	2853	38935	73.28
	"Unidentified Counties, SC"	"45999"	"35-39 years"	"35-39"	"2006"	"2006"	1268	43278	29.30
	"Unidentified Counties, SC"	"45999"	"40-44 years"	"40-44"	"2006"	"2006"	216	48798	4.43
	"Unidentified Counties, SC"	"45999"	"45-49 years"	"45-49"	"2006"	"2006"	10	Not Available	Not Available
	"Minnehaha County, SD"	"46099"	"15-19 years"	"15-19"	"2006"	"2006"	196	5508	35.58
	"Minnehaha County, SD"	"46099"	"20-24 years"	"20-24"	"2006"	"2006"	666	6343	105.00
	"Minnehaha County, SD"	"46099"	"25-29 years"	"25-29"	"2006"	"2006"	875	5938	147.36
	"Minnehaha County, SD"	"46099"	"30-34 years"	"30-34"	"2006"	"2006"	603	5244	114.99
	"Minnehaha County, SD"	"46099"	"35-39 years"	"35-39"	"2006"	"2006"	241	5250	45.90
	"Minnehaha County, SD"	"46099"	"40-44 years"	"40-44"	"2006"	"2006"	41	5983	6.85
	"Unidentified Counties, SD"	"46999"	"15-19 years"	"15-19"	"2006"	"2006"	927	23536	39.39
	"Unidentified Counties, SD"	"46999"	"20-24 years"	"20-24"	"2006"	"2006"	2623	22502	116.57
	"Unidentified Counties, SD"	"46999"	"25-29 years"	"25-29"	"2006"	"2006"	3011	17389	173.16
	"Unidentified Counties, SD"	"46999"	"30-34 years"	"30-34"	"2006"	"2006"	1795	16530	108.59
	"Unidentified Counties, SD"	"46999"	"35-39 years"	"35-39"	"2006"	"2006"	760	17455	43.54
	"Unidentified Counties, SD"	"46999"	"40-44 years"	"40-44"	"2006"	"2006"	154	20805	7.40
	"Unidentified Counties, SD"	"46999"	"45-49 years"	"45-49"	"2006"	"2006"	14	Not Available	Not Available
	"Blount County, TN"	"47009"	"15-19 years"	"15-19"	"2006"	"2006"	160	3711	43.12
	"Blount County, TN"	"47009"	"20-24 years"	"20-24"	"2006"	"2006"	386	3266	118.19
	"Blount County, TN"	"47009"	"25-29 years"	"25-29"	"2006"	"2006"	368	3507	104.93
	"Blount County, TN"	"47009"	"30-34 years"	"30-34"	"2006"	"2006"	278	3554	78.22
	"Blount County, TN"	"47009"	"35-39 years"	"35-39"	"2006"	"2006"	115	4328	26.57
	"Blount County, TN"	"47009"	"40-44 years"	"40-44"	"2006"	"2006"	25	4663	5.36
	"Davidson County, TN"	"47037"	"15-19 years"	"15-19"	"2006"	"2006"	960	19025	50.46
	"Davidson County, TN"	"47037"	"20-24 years"	"20-24"	"2006"	"2006"	2747	26538	103.51
	"Davidson County, TN"	"47037"	"25-29 years"	"25-29"	"2006"	"2006"	2836	29357	96.60
	"Davidson County, TN"	"47037"	"30-34 years"	"30-34"	"2006"	"2006"	2128	23302	91.32
	"Davidson County, TN"	"47037"	"35-39 years"	"35-39"	"2006"	"2006"	1076	21446	50.17
	"Davidson County, TN"	"47037"	"40-44 years"	"40-44"	"2006"	"2006"	187	21809	8.57
	"Davidson County, TN"	"47037"	"45-49 years"	"45-49"	"2006"	"2006"	12	Not Available	Not Available
	"Hamilton County, TN"	"47065"	"15-19 years"	"15-19"	"2006"	"2006"	620	11179	55.46
	"Hamilton County, TN"	"47065"	"20-24 years"	"20-24"	"2006"	"2006"	1177	11096	106.07
	"Hamilton County, TN"	"47065"	"25-29 years"	"25-29"	"2006"	"2006"	1203	11471	104.87
	"Hamilton County, TN"	"47065"	"30-34 years"	"30-34"	"2006"	"2006"	811	9911	81.83
	"Hamilton County, TN"	"47065"	"35-39 years"	"35-39"	"2006"	"2006"	367	10824	33.91
	"Hamilton County, TN"	"47065"	"40-44 years"	"40-44"	"2006"	"2006"	82	11615	7.06
	"Knox County, TN"	"47093"	"15-19 years"	"15-19"	"2006"	"2006"	585	14336	40.81
	"Knox County, TN"	"47093"	"20-24 years"	"20-24"	"2006"	"2006"	1365	18688	73.04
	"Knox County, TN"	"47093"	"25-29 years"	"25-29"	"2006"	"2006"	1516	13745	110.29
	"Knox County, TN"	"47093"	"30-34 years"	"30-34"	"2006"	"2006"	1228	13715	89.54
	"Knox County, TN"	"47093"	"35-39 years"	"35-39"	"2006"	"2006"	567	14290	39.68
	"Knox County, TN"	"47093"	"40-44 years"	"40-44"	"2006"	"2006"	109	15500	7.03
	"Montgomery County, TN"	"47125"	"15-19 years"	"15-19"	"2006"	"2006"	265	5748	46.10
	"Montgomery County, TN"	"47125"	"20-24 years"	"20-24"	"2006"	"2006"	929	6428	144.52
	"Montgomery County, TN"	"47125"	"25-29 years"	"25-29"	"2006"	"2006"	744	6757	110.11
	"Montgomery County, TN"	"47125"	"30-34 years"	"30-34"	"2006"	"2006"	428	5935	72.11
	"Montgomery County, TN"	"47125"	"35-39 years"	"35-39"	"2006"	"2006"	179	5783	30.95
	"Montgomery County, TN"	"47125"	"40-44 years"	"40-44"	"2006"	"2006"	37	5879	6.29
	"Rutherford County, TN"	"47149"	"15-19 years"	"15-19"	"2006"	"2006"	349	8554	40.80
	"Rutherford County, TN"	"47149"	"20-24 years"	"20-24"	"2006"	"2006"	992	9855	100.66
	"Rutherford County, TN"	"47149"	"25-29 years"	"25-29"	"2006"	"2006"	1127	10533	107.00
	"Rutherford County, TN"	"47149"	"30-34 years"	"30-34"	"2006"	"2006"	753	8772	85.84
	"Rutherford County, TN"	"47149"	"35-39 years"	"35-39"	"2006"	"2006"	354	9077	39.00
	"Rutherford County, TN"	"47149"	"40-44 years"	"40-44"	"2006"	"2006"	59	9216	6.40
	"Shelby County, TN"	"47157"	"15-19 years"	"15-19"	"2006"	"2006"	2199	34469	63.80
	"Shelby County, TN"	"47157"	"20-24 years"	"20-24"	"2006"	"2006"	4489	32458	138.30
	"Shelby County, TN"	"47157"	"25-29 years"	"25-29"	"2006"	"2006"	4018	35520	113.12
	"Shelby County, TN"	"47157"	"30-34 years"	"30-34"	"2006"	"2006"	2845	32552	87.40
	"Shelby County, TN"	"47157"	"35-39 years"	"35-39"	"2006"	"2006"	1326	33467	39.62
	"Shelby County, TN"	"47157"	"40-44 years"	"40-44"	"2006"	"2006"	266	35791	7.43
	"Sullivan County, TN"	"47163"	"15-19 years"	"15-19"	"2006"	"2006"	228	4730	48.20
	"Sullivan County, TN"	"47163"	"20-24 years"	"20-24"	"2006"	"2006"	524	3938	133.06
	"Sullivan County, TN"	"47163"	"25-29 years"	"25-29"	"2006"	"2006"	450	4074	110.46
	"Sullivan County, TN"	"47163"	"30-34 years"	"30-34"	"2006"	"2006"	303	4576	66.22
	"Sullivan County, TN"	"47163"	"35-39 years"	"35-39"	"2006"	"2006"	152	5382	28.24
	"Sullivan County, TN"	"47163"	"40-44 years"	"40-44"	"2006"	"2006"	23	5790	3.97
	"Sumner County, TN"	"47165"	"15-19 years"	"15-19"	"2006"	"2006"	196	4892	40.07
	"Sumner County, TN"	"47165"	"20-24 years"	"20-24"	"2006"	"2006"	544	4173	130.36
	"Sumner County, TN"	"47165"	"25-29 years"	"25-29"	"2006"	"2006"	640	4482	142.79
	"Sumner County, TN"	"47165"	"30-34 years"	"30-34"	"2006"	"2006"	408	4858	83.99
	"Sumner County, TN"	"47165"	"35-39 years"	"35-39"	"2006"	"2006"	196	5587	35.08
	"Sumner County, TN"	"47165"	"40-44 years"	"40-44"	"2006"	"2006"	39	6388	6.11
	"Washington County, TN"	"47179"	"15-19 years"	"15-19"	"2006"	"2006"	132	3730	35.39
	"Washington County, TN"	"47179"	"20-24 years"	"20-24"	"2006"	"2006"	379	4577	82.81
	"Washington County, TN"	"47179"	"25-29 years"	"25-29"	"2006"	"2006"	410	4207	97.46
	"Washington County, TN"	"47179"	"30-34 years"	"30-34"	"2006"	"2006"	307	3695	83.09
	"Washington County, TN"	"47179"	"35-39 years"	"35-39"	"2006"	"2006"	127	3955	32.11
	"Washington County, TN"	"47179"	"40-44 years"	"40-44"	"2006"	"2006"	16	4108	3.89
	"Williamson County, TN"	"47187"	"15-19 years"	"15-19"	"2006"	"2006"	64	5697	11.23
	"Williamson County, TN"	"47187"	"20-24 years"	"20-24"	"2006"	"2006"	244	3303	73.87
	"Williamson County, TN"	"47187"	"25-29 years"	"25-29"	"2006"	"2006"	593	3933	150.78
	"Williamson County, TN"	"47187"	"30-34 years"	"30-34"	"2006"	"2006"	786	5111	153.79
	"Williamson County, TN"	"47187"	"35-39 years"	"35-39"	"2006"	"2006"	397	6871	57.78
	"Williamson County, TN"	"47187"	"40-44 years"	"40-44"	"2006"	"2006"	73	7752	9.42
	"Unidentified Counties, TN"	"47999"	"15-19 years"	"15-19"	"2006"	"2006"	5026	91059	55.19
	"Unidentified Counties, TN"	"47999"	"20-24 years"	"20-24"	"2006"	"2006"	11675	78977	147.83
	"Unidentified Counties, TN"	"47999"	"25-29 years"	"25-29"	"2006"	"2006"	9704	82916	117.03
	"Unidentified Counties, TN"	"47999"	"30-34 years"	"30-34"	"2006"	"2006"	5395	81651	66.07
	"Unidentified Counties, TN"	"47999"	"35-39 years"	"35-39"	"2006"	"2006"	2363	93464	25.28
	"Unidentified Counties, TN"	"47999"	"40-44 years"	"40-44"	"2006"	"2006"	469	103150	4.55
	"Unidentified Counties, TN"	"47999"	"45-49 years"	"45-49"	"2006"	"2006"	22	Not Available	Not Available
	"Bell County, TX"	"48027"	"15-19 years"	"15-19"	"2006"	"2006"	733	9840	74.49
	"Bell County, TX"	"48027"	"20-24 years"	"20-24"	"2006"	"2006"	2381	13228	180.00
	"Bell County, TX"	"48027"	"25-29 years"	"25-29"	"2006"	"2006"	1748	11906	146.82
	"Bell County, TX"	"48027"	"30-34 years"	"30-34"	"2006"	"2006"	863	9718	88.80
	"Bell County, TX"	"48027"	"35-39 years"	"35-39"	"2006"	"2006"	327	9267	35.29
	"Bell County, TX"	"48027"	"40-44 years"	"40-44"	"2006"	"2006"	57	9537	5.98
	"Bexar County, TX"	"48029"	"15-19 years"	"15-19"	"2006"	"2006"	3708	59140	62.70
	"Bexar County, TX"	"48029"	"20-24 years"	"20-24"	"2006"	"2006"	7708	62248	123.83
	"Bexar County, TX"	"48029"	"25-29 years"	"25-29"	"2006"	"2006"	6969	61036	114.18
	"Bexar County, TX"	"48029"	"30-34 years"	"30-34"	"2006"	"2006"	4993	56168	88.89
	"Bexar County, TX"	"48029"	"35-39 years"	"35-39"	"2006"	"2006"	2528	55321	45.70
	"Bexar County, TX"	"48029"	"40-44 years"	"40-44"	"2006"	"2006"	519	57725	8.99
	"Bexar County, TX"	"48029"	"45-49 years"	"45-49"	"2006"	"2006"	27	Not Available	Not Available
	"Brazoria County, TX"	"48039"	"15-19 years"	"15-19"	"2006"	"2006"	479	9620	49.79
	"Brazoria County, TX"	"48039"	"20-24 years"	"20-24"	"2006"	"2006"	1177	8011	146.92
	"Brazoria County, TX"	"48039"	"25-29 years"	"25-29"	"2006"	"2006"	1349	9326	144.65
	"Brazoria County, TX"	"48039"	"30-34 years"	"30-34"	"2006"	"2006"	1182	10397	113.69
	"Brazoria County, TX"	"48039"	"35-39 years"	"35-39"	"2006"	"2006"	522	10799	48.34
	"Brazoria County, TX"	"48039"	"40-44 years"	"40-44"	"2006"	"2006"	95	10815	8.78
	"Brazos County, TX"	"48041"	"15-19 years"	"15-19"	"2006"	"2006"	298	11062	26.94
	"Brazos County, TX"	"48041"	"20-24 years"	"20-24"	"2006"	"2006"	726	19826	36.62
	"Brazos County, TX"	"48041"	"25-29 years"	"25-29"	"2006"	"2006"	703	6242	112.62
	"Brazos County, TX"	"48041"	"30-34 years"	"30-34"	"2006"	"2006"	497	4934	100.73
	"Brazos County, TX"	"48041"	"35-39 years"	"35-39"	"2006"	"2006"	209	4658	44.87
	"Brazos County, TX"	"48041"	"40-44 years"	"40-44"	"2006"	"2006"	49	4348	11.27
	"Cameron County, TX"	"48061"	"15-19 years"	"15-19"	"2006"	"2006"	1342	16024	83.75
	"Cameron County, TX"	"48061"	"20-24 years"	"20-24"	"2006"	"2006"	2485	13484	184.29
	"Cameron County, TX"	"48061"	"25-29 years"	"25-29"	"2006"	"2006"	2386	12977	183.86
	"Cameron County, TX"	"48061"	"30-34 years"	"30-34"	"2006"	"2006"	1543	13697	112.65
	"Cameron County, TX"	"48061"	"35-39 years"	"35-39"	"2006"	"2006"	715	13221	54.08
	"Cameron County, TX"	"48061"	"40-44 years"	"40-44"	"2006"	"2006"	138	12606	10.95
	"Collin County, TX"	"48085"	"15-19 years"	"15-19"	"2006"	"2006"	503	21306	23.61
	"Collin County, TX"	"48085"	"20-24 years"	"20-24"	"2006"	"2006"	1575	17620	89.39
	"Collin County, TX"	"48085"	"25-29 years"	"25-29"	"2006"	"2006"	2951	24698	119.48
	"Collin County, TX"	"48085"	"30-34 years"	"30-34"	"2006"	"2006"	3608	30219	119.40
	"Collin County, TX"	"48085"	"35-39 years"	"35-39"	"2006"	"2006"	1877	32837	57.16
	"Collin County, TX"	"48085"	"40-44 years"	"40-44"	"2006"	"2006"	286	31519	9.07
	"Collin County, TX"	"48085"	"45-49 years"	"45-49"	"2006"	"2006"	24	Not Available	Not Available
	"Dallas County, TX"	"48113"	"15-19 years"	"15-19"	"2006"	"2006"	6063	80075	75.72
	"Dallas County, TX"	"48113"	"20-24 years"	"20-24"	"2006"	"2006"	12302	82528	149.06
	"Dallas County, TX"	"48113"	"25-29 years"	"25-29"	"2006"	"2006"	11503	94159	122.17
	"Dallas County, TX"	"48113"	"30-34 years"	"30-34"	"2006"	"2006"	8761	90137	97.20
	"Dallas County, TX"	"48113"	"35-39 years"	"35-39"	"2006"	"2006"	4241	87638	48.39
	"Dallas County, TX"	"48113"	"40-44 years"	"40-44"	"2006"	"2006"	846	84746	9.98
	"Dallas County, TX"	"48113"	"45-49 years"	"45-49"	"2006"	"2006"	56	Not Available	Not Available
	"Denton County, TX"	"48121"	"15-19 years"	"15-19"	"2006"	"2006"	605	20678	29.26
	"Denton County, TX"	"48121"	"20-24 years"	"20-24"	"2006"	"2006"	1665	22674	73.43
	"Denton County, TX"	"48121"	"25-29 years"	"25-29"	"2006"	"2006"	2795	24333	114.86
	"Denton County, TX"	"48121"	"30-34 years"	"30-34"	"2006"	"2006"	2707	24702	109.59
	"Denton County, TX"	"48121"	"35-39 years"	"35-39"	"2006"	"2006"	1391	25973	53.56
	"Denton County, TX"	"48121"	"40-44 years"	"40-44"	"2006"	"2006"	218	25009	8.72
	"Denton County, TX"	"48121"	"45-49 years"	"45-49"	"2006"	"2006"	15	Not Available	Not Available
	"Ector County, TX"	"48135"	"15-19 years"	"15-19"	"2006"	"2006"	522	5180	100.77
	"Ector County, TX"	"48135"	"20-24 years"	"20-24"	"2006"	"2006"	885	5219	169.57
	"Ector County, TX"	"48135"	"25-29 years"	"25-29"	"2006"	"2006"	635	4724	134.42
	"Ector County, TX"	"48135"	"30-34 years"	"30-34"	"2006"	"2006"	293	3962	73.95
	"Ector County, TX"	"48135"	"35-39 years"	"35-39"	"2006"	"2006"	128	3856	33.20
	"Ector County, TX"	"48135"	"40-44 years"	"40-44"	"2006"	"2006"	19	4367	4.35
	"Ellis County, TX"	"48139"	"15-19 years"	"15-19"	"2006"	"2006"	299	5510	54.26
	"Ellis County, TX"	"48139"	"20-24 years"	"20-24"	"2006"	"2006"	693	4260	162.68
	"Ellis County, TX"	"48139"	"25-29 years"	"25-29"	"2006"	"2006"	578	4135	139.78
	"Ellis County, TX"	"48139"	"30-34 years"	"30-34"	"2006"	"2006"	398	4388	90.70
	"Ellis County, TX"	"48139"	"35-39 years"	"35-39"	"2006"	"2006"	178	4930	36.11
	"Ellis County, TX"	"48139"	"40-44 years"	"40-44"	"2006"	"2006"	31	5367	5.78
	"El Paso County, TX"	"48141"	"15-19 years"	"15-19"	"2006"	"2006"	2223	31153	71.36
	"El Paso County, TX"	"48141"	"20-24 years"	"20-24"	"2006"	"2006"	4414	28489	154.94
	"El Paso County, TX"	"48141"	"25-29 years"	"25-29"	"2006"	"2006"	3487	25236	138.18
	"El Paso County, TX"	"48141"	"30-34 years"	"30-34"	"2006"	"2006"	2650	26225	101.05
	"El Paso County, TX"	"48141"	"35-39 years"	"35-39"	"2006"	"2006"	1229	25838	47.57
	"El Paso County, TX"	"48141"	"40-44 years"	"40-44"	"2006"	"2006"	264	27199	9.71
	"Fort Bend County, TX"	"48157"	"15-19 years"	"15-19"	"2006"	"2006"	505	19629	25.73
	"Fort Bend County, TX"	"48157"	"20-24 years"	"20-24"	"2006"	"2006"	1179	13487	87.42
	"Fort Bend County, TX"	"48157"	"25-29 years"	"25-29"	"2006"	"2006"	1917	14321	133.86
	"Fort Bend County, TX"	"48157"	"30-34 years"	"30-34"	"2006"	"2006"	2140	17958	119.17
	"Fort Bend County, TX"	"48157"	"35-39 years"	"35-39"	"2006"	"2006"	1128	21004	53.70
	"Fort Bend County, TX"	"48157"	"40-44 years"	"40-44"	"2006"	"2006"	213	21263	10.02
	"Fort Bend County, TX"	"48157"	"45-49 years"	"45-49"	"2006"	"2006"	16	Not Available	Not Available
	"Galveston County, TX"	"48167"	"15-19 years"	"15-19"	"2006"	"2006"	479	9630	49.74
	"Galveston County, TX"	"48167"	"20-24 years"	"20-24"	"2006"	"2006"	1120	8647	129.52
	"Galveston County, TX"	"48167"	"25-29 years"	"25-29"	"2006"	"2006"	1169	9418	124.12
	"Galveston County, TX"	"48167"	"30-34 years"	"30-34"	"2006"	"2006"	870	9061	96.02
	"Galveston County, TX"	"48167"	"35-39 years"	"35-39"	"2006"	"2006"	408	9914	41.15
	"Galveston County, TX"	"48167"	"40-44 years"	"40-44"	"2006"	"2006"	68	11101	6.13
	"Grayson County, TX"	"48181"	"15-19 years"	"15-19"	"2006"	"2006"	222	4242	52.33
	"Grayson County, TX"	"48181"	"20-24 years"	"20-24"	"2006"	"2006"	515	3673	140.21
	"Grayson County, TX"	"48181"	"25-29 years"	"25-29"	"2006"	"2006"	456	3543	128.70
	"Grayson County, TX"	"48181"	"30-34 years"	"30-34"	"2006"	"2006"	248	3382	73.33
	"Grayson County, TX"	"48181"	"35-39 years"	"35-39"	"2006"	"2006"	101	3651	27.66
	"Grayson County, TX"	"48181"	"40-44 years"	"40-44"	"2006"	"2006"	11	4200	2.62
	"Gregg County, TX"	"48183"	"15-19 years"	"15-19"	"2006"	"2006"	319	4227	75.47
	"Gregg County, TX"	"48183"	"20-24 years"	"20-24"	"2006"	"2006"	740	4308	171.77
	"Gregg County, TX"	"48183"	"25-29 years"	"25-29"	"2006"	"2006"	559	4116	135.81
	"Gregg County, TX"	"48183"	"30-34 years"	"30-34"	"2006"	"2006"	285	3608	78.99
	"Gregg County, TX"	"48183"	"35-39 years"	"35-39"	"2006"	"2006"	141	3712	37.98
	"Gregg County, TX"	"48183"	"40-44 years"	"40-44"	"2006"	"2006"	25	4084	6.12
	"Harris County, TX"	"48201"	"15-19 years"	"15-19"	"2006"	"2006"	8511	136084	62.54
	"Harris County, TX"	"48201"	"20-24 years"	"20-24"	"2006"	"2006"	18342	139016	131.94
	"Harris County, TX"	"48201"	"25-29 years"	"25-29"	"2006"	"2006"	19395	156832	123.67
	"Harris County, TX"	"48201"	"30-34 years"	"30-34"	"2006"	"2006"	14917	149142	100.02
	"Harris County, TX"	"48201"	"35-39 years"	"35-39"	"2006"	"2006"	7255	143599	50.52
	"Harris County, TX"	"48201"	"40-44 years"	"40-44"	"2006"	"2006"	1521	140601	10.82
	"Harris County, TX"	"48201"	"45-49 years"	"45-49"	"2006"	"2006"	101	Not Available	Not Available
	"Hidalgo County, TX"	"48215"	"15-19 years"	"15-19"	"2006"	"2006"	2709	29743	91.08
	"Hidalgo County, TX"	"48215"	"20-24 years"	"20-24"	"2006"	"2006"	4913	25965	189.22
	"Hidalgo County, TX"	"48215"	"25-29 years"	"25-29"	"2006"	"2006"	4557	26288	173.35
	"Hidalgo County, TX"	"48215"	"30-34 years"	"30-34"	"2006"	"2006"	3221	26457	121.74
	"Hidalgo County, TX"	"48215"	"35-39 years"	"35-39"	"2006"	"2006"	1366	24571	55.59
	"Hidalgo County, TX"	"48215"	"40-44 years"	"40-44"	"2006"	"2006"	277	22317	12.41
